Date,Open,High,Low,Close,Volume
2017-12-18,1.71,1.73,1.7,1.72,12603400.0
2017-12-19,1.72,1.72,1.7,1.71,6317400.0
2017-12-20,1.72,1.72,1.71,1.71,5479700.0
2017-12-21,1.71,1.72,1.7,1.71,3189900.0
2017-12-22,1.71,1.72,1.69,1.71,11534300.0
2017-12-25,1.71,1.72,1.7,1.72,3837400.0
2017-12-26,1.72,1.72,1.7,1.7,9141200.0
2017-12-27,1.7,1.71,1.69,1.7,9293800.0
2017-12-28,1.7,1.71,1.69,1.7,8259500.0
2017-12-29,1.69,1.71,1.69,1.69,11593700.0
2018-01-03,1.7,1.71,1.69,1.69,8138300.0
2018-01-04,1.7,1.71,1.69,1.69,14577000.0
2018-01-05,1.69,1.74,1.69,1.7,22702300.0
2018-01-08,1.71,1.76,1.7,1.73,43454700.0
2018-01-09,1.72,1.72,1.72,1.72,250000.0
2018-01-10,1.73,1.73,1.72,1.72,3659600.0
2018-01-11,1.73,1.73,1.71,1.71,3899800.0
2018-01-12,1.71,1.72,1.7,1.71,9012900.0
2018-01-15,1.71,1.73,1.71,1.73,9657200.0
2018-01-16,1.72,1.76,1.72,1.75,28502000.0
2018-01-17,1.75,1.76,1.74,1.76,11158200.0
2018-01-18,1.76,1.76,1.74,1.75,10252800.0
2018-01-19,1.75,1.75,1.73,1.75,7822400.0
2018-01-22,1.74,1.75,1.73,1.74,8196300.0
2018-01-23,1.74,1.75,1.73,1.74,4040200.0
2018-01-24,1.74,1.75,1.73,1.75,5364300.0
2018-01-25,1.75,1.75,1.73,1.73,4218600.0
2018-01-26,1.73,1.74,1.73,1.74,5397800.0
2018-01-29,1.73,1.74,1.73,1.74,4110200.0
2018-01-30,1.73,1.74,1.72,1.74,2285700.0
2018-01-31,1.74,1.74,1.72,1.73,2250800.0
2018-02-01,1.73,1.74,1.72,1.73,4029400.0
2018-02-02,1.74,1.74,1.71,1.72,5572200.0
2018-02-05,1.71,1.72,1.69,1.71,14312000.0
2018-02-06,1.69,1.69,1.66,1.67,20881600.0
2018-02-07,1.68,1.69,1.68,1.68,4221200.0
2018-02-08,1.68,1.69,1.67,1.69,1932700.0
2018-02-09,1.68,1.69,1.67,1.68,2899700.0
2018-02-12,1.69,1.72,1.69,1.69,8642600.0
2018-02-13,1.69,1.7,1.68,1.69,2191600.0
2018-02-14,1.69,1.7,1.67,1.69,6114400.0
2018-02-15,1.69,1.69,1.67,1.69,3933200.0
2018-02-16,1.69,1.69,1.67,1.68,1830100.0
2018-02-19,1.69,1.69,1.67,1.69,5370900.0
2018-02-20,1.69,1.69,1.67,1.69,7325000.0
2018-02-21,1.69,1.71,1.67,1.69,18849600.0
2018-02-22,1.69,1.7,1.67,1.69,7080800.0
2018-02-23,1.67,1.68,1.67,1.67,7190600.0
2018-02-26,1.67,1.68,1.67,1.67,3595800.0
2018-02-27,1.67,1.69,1.66,1.67,6253400.0
2018-02-28,1.67,1.69,1.67,1.69,5636900.0
2018-03-02,1.68,1.69,1.67,1.68,2779700.0
2018-03-05,1.69,1.69,1.67,1.68,4757600.0
2018-03-06,1.68,1.68,1.68,1.68,65200.0
2018-03-07,1.68,1.68,1.65,1.67,9256200.0
2018-03-08,1.67,1.67,1.65,1.66,5036400.0
2018-03-09,1.65,1.67,1.64,1.65,5322800.0
2018-03-12,1.64,1.66,1.64,1.64,3562800.0
2018-03-13,1.65,1.66,1.64,1.66,3217500.0
2018-03-14,1.66,1.67,1.65,1.66,1721900.0
2018-03-15,1.66,1.66,1.65,1.65,1805500.0
2018-03-16,1.66,1.67,1.65,1.67,2110000.0
2018-03-19,1.67,1.68,1.66,1.67,3787300.0
2018-03-20,1.67,1.67,1.65,1.67,2301400.0
2018-03-21,1.66,1.69,1.65,1.69,12524500.0
2018-03-22,1.69,1.69,1.67,1.67,1942900.0
2018-03-23,1.66,1.67,1.65,1.66,1757300.0
2018-03-26,1.66,1.66,1.65,1.66,413000.0
2018-03-27,1.66,1.67,1.65,1.65,1360000.0
2018-03-28,1.65,1.66,1.64,1.65,2574300.0
2018-03-29,1.64,1.65,1.62,1.63,9359400.0
2018-03-30,1.63,1.63,1.61,1.62,5636500.0
2018-04-02,1.63,1.65,1.62,1.65,1415100.0
2018-04-03,1.64,1.65,1.63,1.64,1086800.0
2018-04-04,1.63,1.64,1.58,1.58,13226600.0
2018-04-05,1.58,1.61,1.58,1.61,6165400.0
2018-04-09,1.61,1.63,1.61,1.63,5989300.0
2018-04-10,1.62,1.63,1.61,1.62,5012500.0
2018-04-11,1.62,1.62,1.61,1.61,2097200.0
2018-04-12,1.62,1.62,1.6,1.62,2284400.0
2018-04-17,1.62,1.62,1.61,1.62,1671900.0
2018-04-18,1.62,1.63,1.61,1.63,3284900.0
2018-04-19,1.63,1.67,1.63,1.65,5163400.0
2018-04-20,1.65,1.66,1.64,1.64,6497400.0
2018-04-23,1.65,1.65,1.64,1.65,2995100.0
2018-04-24,1.64,1.64,1.62,1.62,5008700.0
2018-04-25,1.62,1.64,1.62,1.62,3609900.0
2018-04-26,1.62,1.64,1.62,1.63,1898300.0
2018-04-27,1.63,1.64,1.62,1.63,2768800.0
2018-04-30,1.6,1.61,1.59,1.61,2346200.0
2018-05-02,1.61,1.61,1.6,1.61,1683100.0
2018-05-03,1.6,1.62,1.6,1.6,851200.0
2018-05-04,1.61,1.61,1.6,1.61,1043000.0
2018-05-07,1.61,1.61,1.6,1.6,2009800.0
2018-05-08,1.61,1.61,1.59,1.59,2182200.0
2018-05-09,1.6,1.6,1.59,1.59,2013800.0
2018-05-10,1.59,1.6,1.58,1.6,1237500.0
2018-05-11,1.59,1.6,1.58,1.59,2221600.0
